Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
United Kingdom,GBR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,11349.0574590666,11567.3309229233,11595.5946644587,12068.4329297654,12661.0412860023,12847.9538189133,12977.5955430372,13266.1826322722,13924.2559941468,14135.368808375,14460.4645794128,14688.8513021712,15170.0012293606,16248.0416820663,15965.0530515984,15858.1675316314,16306.9462182858,16697.8249011469,17265.1888807887,17723.514079901,17316.5919063847,17081.464957761,17445.2435245663,18071.3559520371,18524.6875726223,19147.9558682198,19870.1603609057,20732.52116781,21727.5001951138,22165.4272265268,22271.4790279541,21915.7546595164,22139.550901364,22857.4636771424,23928.6909552448,24708.7323073137,25290.3669179835,26456.3061884199,27235.6790016458,27944.2988984137,29104.4289941503,29685.8188474757,30065.6089535676,30889.1076497542,31428.2753831793,32084.2777377657,32546.7502327977,33240.8212631642,32963.9358781316,31214.7449100596,31671.1261676536,31692.1396086964,31948.1048641522,32280.269804643,33052.5104147323,33517.225064528,33985.7928117426,34822.7097747324,35190.6157431851,35449.8214194594,31833.8727076591,34429.6728472471,35870.6821046092,35501.7974507972,35521.0337445468
United Kingdom,GBR,GDP per capita (current LCU),NY.GDP.PCAP.CN,499.141221374046,525.852272727273,544.920187793427,576.2348555452,624.388888888889,669.13164317763,709.552869703651,745.491740621292,813.233426972906,875.279009050039,978.221717201205,1088.8034420501,1213.38517865356,1398.60595320964,1568.25610483121,1943.48501933276,2302.89037380794,2683.86951286103,3116.97325513345,3685.40865441755,4316.79631303044,4776.6147761765,5235.2146791574,5733.79496097907,6149.1183804806,6741.80712989724,7238.90074972748,8027.26310053951,8987.98589320919,9925.44927825291,10754.5670135331,11283.7120108374,11673.589913457,12261.7982476156,12878.0161734719,14735.1825771648,15706.6684775461,16436.7123838464,17145.717551829,17837.1338382405,18758.9037207683,19461.2375477787,20121.8858281403,21166.0232233742,22123.5097308366,23232.1354643151,24291.8200162309,25304.4141426609,25922.9072696383,25040.1156010146,25743.7084336491,26398.615465577,27023.7164696834,27893.6684388594,29016.8059424327,29621.6814159292,30557.0289755666,31792.4688475882,32758.9645340856,33812.5046900092,31833.8727076591,34674.7282933238,38177.4599136146,40182.269462127,41660.734406148
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1397.5948032844,1472.38571407868,1525.77585271032,1613.45688373392,1748.2881176141,1873.56777435421,1986.74715869685,2058.78188198056,1951.75859587532,2100.66786858672,2347.54431773747,2649.80151387223,3030.43251411977,3426.27622050378,3665.8627976419,4299.74561799284,4138.16778761535,4681.43993173038,5976.93816899991,7804.76208051155,10032.062080015,9599.30622221965,9146.07735701852,8691.51881306514,8179.19444064991,8652.21654247593,10611.112210096,13118.586534629,15987.1680775688,16239.2821960944,19095.4669984608,19900.7266505069,20487.1707852878,18389.0195675099,19709.2380983653,23252.6157127423,24503.3829602903,26910.1381529902,28396.3523548013,28858.0065333126,28383.8761094996,28013.8729635508,30158.7017807858,34556.7726095905,40504.4118103928,42240.2462987547,44695.161023424,50629.0799172887,47652.4030691881,39009.3715547821,39778.3220528565,42295.9273835322,42688.3263728372,43606.9837896348,47746.2421759562,45255.3449216209,41257.9085545556,40916.8115070354,43702.9976303165,43158.7411267323,40812.6794663879,47691.3768799404,47057.043229179,49944.4702124201,53246.3676145108
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,1.92327393392759,0.244341081997931,4.0777405470716,4.91040021256917,1.47628088945268,1.00904568891809,2.22373311202324,4.96053295899728,1.51615148641989,2.29987470044071,1.57938717324137,3.27561302985168,7.10639660739901,-1.74167838811137,-0.669496804185911,2.82995299273523,2.39700724849909,3.3978316517312,2.65462024352492,-2.29594521538891,-1.3578130725424,2.12966843127822,3.5890151180126,2.50856450278769,3.36452797465043,3.77170543767869,4.33997910052568,4.7991222063655,2.01554264172321,0.478455932040106,-1.59721933146524,1.0211660302119,3.24267090591322,4.6865535618182,3.25985802369149,2.35396378671228,4.61021097170145,2.94588672989829,2.60180734515576,4.15158061382745,1.9975992432021,1.27936543722539,2.73900554436896,1.74549468873848,2.08729988072291,1.4414302818718,2.13253558466515,-0.832967942760902,-5.30637777763782,1.46206947680976,0.0663488911998797,0.807661642969506,1.03970154694078,2.39229911882015,1.40598896714546,1.39799087279013,2.46254947655839,1.05651160071312,0.736576132017404,-10.2001887936603,8.15420782581518,4.18537017111771,-1.02837368059031,0.0541839994899789
United Kingdom,GBR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32993.1694419805,32466.1961615901,32797.7299280942,33861.2523742725,35448.1781034952,36603.7383816545,37465.3771277415,39192.610054674,40347.1799533754,41396.9358449656,43115.5630082237,43976.8391685783,44539.4636492853,45759.4020280715,46558.1299600699,47529.9377511933,48215.0486668938,49243.2517368789,48833.0712359377,46241.8039957358,46917.8912974837,46949.0207981339,47328.2100308702,47820.2821627006,48964.2863514962,49652.7188154397,50346.8592925717,51586.6756125445,52131.6948248133,52515.684446109,47158.985486323,51004.4271714238,53139.151252206,52592.6822066393,52621.1790252979
United Kingdom,GBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16505.4176376936,16791.0632044568,17349.0817823144,18336.2218082539,19605.4199882348,20594.6104075749,21946.6006464923,23070.5935983172,23689.2365924637,24493.5013657365,26535.5018554582,27912.5562179151,29089.0536770407,30313.6906668382,32051.1847283895,32726.1331883772,34727.4366712141,35522.0090884345,36744.7913584035,35041.5416305812,36483.5682802621,37224.3787645256,38336.5961844419,39947.5369562562,41266.8197795309,42515.278865824,44085.2025586772,46113.0211677324,47212.2045190522,50064.9605582187,48230.0477027461,51004.4271714238,59021.5721805914,59911.3467663209,62009.4907765366
United Kingdom,GBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,3.36343951979212,3.37351333953978,1.6035240637718,3.28496288742026,5.60679436920393,4.98153648760002,2.77946162574175,3.93129961943276,6.02203764764022,9.2485509064928,9.57376804142478,7.90744736411204,7.61709836564329,14.1175062832133,24.761783651838,15.2318222482954,13.8153580299512,12.3208153896653,15.1792045184447,19.8845777840884,12.1749716825063,7.31547585982375,5.72895974357945,4.61899494521043,6.06984746656354,3.47068969862579,6.27818524489476,6.84082662710344,8.24839062115159,7.83749804109193,6.62319504227638,2.40945675811533,1.73971156673159,0.323782435333555,10.8089989834776,4.1415146504375,0.0361112084125352,1.32852261085725,1.39449927458722,0.975617612640008,1.71220036973506,2.08860163657185,2.38473961750429,2.73053970408219,2.86399525809389,3.07552591877121,1.99341143170845,3.30470549931354,2.00745060148992,1.3283713684016,2.47595818739667,1.54776864204749,2.15708778775598,1.5960156271688,0.669172003330104,1.73539354292218,1.54252781517637,1.96276612181809,2.46133048824501,4.84234085720969,0.711756533859329,5.67864204313082,6.34491419212233,3.62324909958238
United Kingdom,GBR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.88621810106144,6.41908648915779,3.32097923876431,2.73304431522527,1.39362356745556,11.4890031777657,4.13730561816845,-0.146831230756689,1.28365737243435,1.38086311660261,1.12168276323006,1.5112471906517,2.1190512693597,2.38704466621699,2.58863877267048,2.94152197182235,2.79243711845791,2.24798315277741,3.42719500745115,1.89709030625647,1.5890807297128,2.19599388276086,1.54274318673173,2.10944101947345,1.31890253241846,0.658400607028781,1.96415131491665,1.85511702317338,1.92064709316311,2.13295139419517,4.96982050842443,0.066556651367506,5.44390476600624,6.88853758661627,4.01174057473806
United Kingdom,GBR,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,2.64696694380902,2.11072159070457,0.568714170881811,-1.82936147885694,-1.89257709987739,-0.377589660458923,0.355799998487005,-4.48441825438497,-11.4571077510887,-3.58483634789218,-4.30828619982392,-2.8736128548104,-1.28877099934625,-2.97944449300903,0.962806855481592,4.30086226600881,3.87434713537505,4.83765405836684,5.82930589083658,7.18142370206527,3.25308034488791,3.04647746464006,5.16720634836742,6.4269097034631,4.75674011554985,6.985708939083,4.2008392797521,5.12241541661596,-3.71388968516106,1.74475922401825,6.52493255959209,5.82612598805441,3.89558515205972,4.94007778507734,3.35276851534879,1.87229360848,1.28051509830497,1.60543979164839,1.73498971863596,1.51610423583348,3.44659213990367,1.32675740896323,-1.33576903136853,-0.817511776035438,-1.92821635664364,-1.03179878401941,-1.62209771601829,-1.0787978449774,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Population, total",SP.POP.TOTL,52400000,52800000,53250000,53650000,54000000,54348050,54648500,54943600,55211700,55441750,55663250,55896223,56086065,56194527,56229974,56225800,56211968,56193492,56196504,56246951,56314216,56333829,56313641,56332848,56422072,56550268,56681396,56802050,56928327,57076711,57247586,57424897,57580402,57718614,57865745,58019030,58166950,58316954,58487141,58682466,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258810,63711000,64139000,64620000,65088000,65607000,65966000,66289000,66631000,66744000,66984000,67604000,68492000,69226000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 01/28/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
